event_id,account_id,user_id,event_type,event_date,duration_mins,participants_count,features_used
EVT00008183,ACC00384,USR003081,webinar,2024/09/23,45,46,
EVT00007611,ACC00281,USR999288,Phone,2024/08/31,152,97,recording
EVT00002729,ACC00135,USR001034,Meeting,2024-07-07,15,3,screen_share
EVT00009598,ACC00268,USR002121,webinar,2024-09-25,81,30,
EVT00004986,ACC00346,USR002792,Meeting,2024/07/24,0,41,
EVT00006847,ACC00069,USR000513,phone,2024-09-13,218,84,breakout_rooms
EVT00007699,ACC00111,USR000822,webinar,2024-08-23,99999,43,"screen_share,recording"
EVT00004013,ACC00370,USR003001,Phone,08/28/2024,45,15,SCREEN_SHARE
EVT00002627,ACC00322,USR002638,Webinar,07/31/2024,15,65,
EVT00007239,ACC00226,USR001754,Meeting,2024-09-25,30,57,
EVT00008256,ACC00170,USR001300,Webinar,23-09-2024,30,6,
EVT00009566,ACC00031,USR000258,Meeting,2024/07/08,-30,14,
EVT00000806,ACC00322,USR002632,Webinar,04-09-2024,0,69,"screen_share,recording"
EVT00004635,ACC00155,USR001184,Webinar,N/A,80,27,
EVT00005248,ACC00346,USR002773,webinar,2024/07/01,60,72,
EVT00005567,ACC00215,USR001664,Meeting,08-07-2024,60,11,
EVT00005740,ACC00129,USR000997,Webinar,2024-08-30,199,44,
EVT00005144,ACC00013,USR000082,MEETING,2024-08-25,103,80,recording
EVT00008266,ACC00031,USR001686,Webinar,2024-09-23,45,36,screen_share
EVT00004460,ACC00351,USR002807,webinar,2024-09-18,15,31,
EVT00001243,ACC00201,USR001486,Webinar,2024/08/20,60,10,
EVT00006946,ACC00249,USR002011,phone,27-09-2024,45,86,
EVT00005741,ACC00075,USR000591,phone,21-08-2024,45,55,
EVT00005326,ACC00011,USR999601,Webinar,2024-08-04,60,85,breakout_rooms
EVT00000548,ACC00170,USR001295,phone,2024-08-29,82,27,
EVT00003023,ACC00070,USR000548,Meeting,2024/07/17,234,55,screen_share
EVT00005762,ACC00226,USR001758,phone,07/29/2024,15,61,
EVT00004032,ACC00226,USR001738,phone,2024-07-09,465,81,
EVT00000027,ACC00301,USR002458,webinar,07/18/2024,45,2,
EVT00004953,ACC00346,USR002773,Webinar,07/10/2024,67,53,
EVT00005153,ACC00281,USR002282,MEETING,2024/08/16,45,91,recording
EVT00002509,ACC00134,USR001022,meeting,2024/09/30,127,56,
EVT00001434,ACC00165,USR001275,phone,2024-09-22,95,76,recording
EVT00002583,ACC00115,USR000896,Webinar,09/29/2024,30,66,
EVT00001303,ACC00312,USR002534,Meeting,2024/08/08,94,50,
EVT00005813,ACC00193,USR001433,meeting,11-07-2024,30,24,breakout_rooms
EVT00007350,ACC00281,USR002258,MEETING,04-07-2024,112,77,"screen_share,breakout_rooms"
EVT00005282,ACC00211,USR001596,phone,2024/08/03,30,23,"recording,breakout_rooms"
EVT00006115,ACC00138,USR999089,phone,2024-08-01,130,21,
EVT00001222,ACC00362,USR002903,webinar,2024/08/23,120,91,
EVT00007436,ACC00275,USR999901,Webinar,15-09-2024,77,81,
EVT00002549,ACC00048,USR000383,MEETING,2024-07-05,100,82,
EVT00000751,ACC00047,USR002472,Phone,21-08-2024,45,99,"screen_share,recording"
EVT00000438,ACC00334,USR002709,MEETING,2024-07-05,60,63,
EVT00004372,ACC00119,USR000929,meeting,2024-09-01,415,64,screen share
EVT00004449,ACC00091,USR000740,webinar,NULL,N/A,0,
EVT00002848,ACC00388,USR003124,MEETING,15-08-2024,30,73,
EVT00001174,ACC00290,USR002376,Meeting,2024-09-10,30,63,
EVT00007496,ACC00268,USR002119,MEETING,2024-07-22,30,18,
EVT00002700,ACC00057,USR000434,webinar,2024-07-01,61,59,
EVT00009889,ACC00091,USR000722,webinar,2024/09/14,N/A,54,"recording,breakout_rooms"
EVT00009507,ACC00170,USR001314,Phone,2024-07-10,157,92,
EVT00006396,ACC00290,USR002380,Meeting,16-08-2024,103,52,
EVT00002482,ACC00386,USR003111,webinar,2024-08-28,479,42,
EVT00005457,ACC00301,USR002449,Phone,28-07-2024,30,15,
EVT00008445,ACC00042,USR000355,Phone,07/02/2024,102,18,
EVT00002707,ACC00154,USR001165,webinar,,191,10000,breakout_rooms
EVT00004662,ACC00356,USR002848,Phone,08/10/2024,30,96,
EVT00000327,ACC00350,USR002804,Phone,08/26/2024,15,10,
EVT00001040,ACC00047,USR002481,Phone,08-07-2024,86,5,
EVT00002638,ACC00095,USR000762,phone,2024-09-04,76,10,
EVT00005023,ACC00047,USR002461,Webinar,2024-07-03,15,64,
EVT00002500,ACC00120,USR000944,MEETING,10/01/2024,68,45,
EVT00001005,ACC00336,USR999143,Meeting,12-07-2024,60,51,
EVT00002862,ACC00231,USR001773,webinar,13-07-2024,118,45,
EVT00003234,ACC99916,USR003249,meeting,2024-09-07,30,47,
EVT00001871,ACC00253,USR002049,meeting,2024-09-06,114,54,
EVT00004246,ACC00024,USR000197,Meeting,07/15/2024,85,18,
EVT00006928,ACC00055,USR000424,phone,2024-08-22,15,,
EVT00008386,ACC00040,USR001530,Meeting,01-08-2024,45,55,
EVT00000535,ACC00050,USR002533,Meeting,07/03/2024,60,0,
EVT00009828,ACC00389,USR003136,Webinar,08/23/2024,102,53,
EVT00007149,ACC00057,USR000438,phone,06-09-2024,N/A,45,
EVT00007366,ACC00154,USR001174,meeting,2024/09/11,15,74,
EVT00000586,ACC00096,USR000764,Meeting,2024/08/29,85,39,
EVT00009915,ACC00010,USR000045,Phone,2024/08/24,99,91,
EVT00003036,ACC00007,USR000711,MEETING,2024-08-14,175,72,breakout_rooms
EVT00004429,ACC00260,USR002099,meeting,2024-07-09,66,34,
EVT00004090,ACC00366,USR002937,Phone,2024-09-29,81,58,screen_share
EVT00001704,ACC00130,USR001005,meeting,2024/08/07,208,21,"recording,breakout_rooms"
EVT00004296,ACC00031,USR001707,phone,2024/08/06,115,57,
EVT00005720,ACC00230,USR001771,webinar,2024-09-22,383,15,
EVT00000492,ACC00113,USR000841,Meeting,04-09-2024,99999,54,
EVT00006900,ACC00277,USR002213,meeting,07/11/2024,97,28,
EVT00004354,ACC00130,USR000998,Webinar,2024-07-12,45,51,
EVT00002837,ACC00373,USR003019,Meeting,2024-09-28,45,38,
EVT00002267,ACC00130,USR001004,meeting,09/28/2024,60,85,screen_share
EVT00007719,ACC00020,USR000122,Webinar,2024-09-01,106,32,
EVT00009524,ACC00225,USR001726,phone,09/08/2024,85,4,breakout_rooms
EVT00008023,ACC00278,USR002239,Webinar,23-08-2024,68,34,
EVT00004708,ACC00156,USR001208,webinar,2024/07/11,45,3,
EVT00009844,ACC00050,USR000402,webinar,2024-08-09,30,37,
EVT00002901,ACC00248,USR001989,Webinar,09/24/2024,15,18,breakout rooms
EVT00009619,ACC00366,USR002936,Meeting,2024-09-05,282,14,
EVT00002945,ACC00170,USR001318,MEETING,13-08-2024,30,70,screen_share
EVT00001917,ACC00062,USR000459,Phone,13-09-2024,97,88,
EVT00003186,ACC00039,USR000330,Meeting,2024/09/22,108,53,
EVT00008627,ACC99907,USR003287,MEETING,22-07-2024,85,91,
EVT00009435,ACC00103,USR000791,webinar,NULL,164,16,
EVT00007256,ACC00068,USR000506,meeting,08/09/2024,358,29,recording
EVT00004247,ACC00036,USR000301,MEETING,2024-08-10,72,94,
EVT00008616,ACC00009,USR000025,Meeting,07/29/2024,30,44,
EVT00005147,ACC00076,USR000621,Phone,2024-07-13,141,97,breakout_rooms
EVT00008566,ACC00352,USR002813,Webinar,16-07-2024,60,17,
EVT00002519,ACC00076,USR000621,webinar,08/11/2024,210,71,
EVT00000398,ACC00181,USR001398,phone,2024/08/10,30,12,
EVT00001318,ACC00330,USR002683,webinar,2024-09-07,110,40,breakout_rooms
EVT00004561,ACC00103,USR999808,Webinar,2024/07/10,,99,
EVT00000122,ACC00195,USR999843,Webinar,24-08-2024,45,21,
EVT00002450,ACC00032,USR000778,meeting,2024-09-25,66,28,"screen_share,breakout_rooms"
EVT00008856,ACC00356,USR002826,meeting,16-07-2024,60,6,
EVT00008109,ACC00380,USR003068,MEETING,2024-07-11,73,38,"screen_share,breakout_rooms"
EVT00001567,ACC00113,USR000849,Meeting,2024/07/24,414,98,breakout_rooms
EVT00001985,ACC00039,USR000205,meeting,2024-09-27,117,45,
EVT00004334,ACC99908,USR003254,meeting,2024-09-27,99,89,
EVT00007911,ACC00031,USR002882,Webinar,NULL,45,16,
EVT00009287,ACC00012,USR002083,phone,2024/08/14,95,75,
EVT00003919,ACC00228,USR001768,MEETING,28-07-2024,60,13,breakout_rooms
EVT00002174,ACC00146,USR001120,MEETING,2024-08-03,15,73,breakout_rooms
EVT00003284,ACC00211,USR001595,webinar,2024-09-22,30,25,"screen share,breakout rooms"
EVT00008496,ACC00173,USR001353,Webinar,,30,90,
EVT00008585,ACC00317,USR002598,Meeting,2024/09/09,45,83,
EVT00002334,ACC00143,USR001093,Phone,2024-09-07,113,44,
EVT00000574,ACC00277,USR002213,meeting,2024/07/29,30,69,"recording,breakout_rooms"
EVT00003661,ACC00101,USR000786,phone,07/02/2024,30,11,
EVT00009076,ACC00356,USR002844,Webinar,07/17/2024,-30,90,
EVT00000982,ACC00071,USR000553,meeting,11-08-2024,60,15,
EVT00009371,ACC00024,USR000199,MEETING,13-07-2024,30,60,
EVT00001408,ACC00012,USR002087,phone,2024/09/01,30,69,
EVT00000536,ACC00342,USR002759,webinar,2024-09-12,339,64,
EVT00004316,ACC00322,USR002647,MEETING,2024-08-08,62,25,
EVT00004599,ACC00388,USR003118,Meeting,2024-07-01,78,74,"screen_share,recording,breakout_rooms,polling"
EVT00008623,ACC00019,USR000705,MEETING,23-08-2024,90,33,
EVT00008759,ACC00224,USR001716,Meeting,2024-08-27,448,,
EVT00001435,ACC00114,USR000869,phone,2024-07-11,100,92,recording
EVT00006995,ACC00333,USR002701,phone,2024-09-29,128,20,breakout_rooms
EVT00002580,ACC00384,USR003093,webinar,08/17/2024,292,71,"screen_share,breakout_rooms"
EVT00009404,ACC00290,USR002367,meeting,09/07/2024,129,18,
EVT00003270,ACC00021,USR000664,Webinar,2024/08/28,480,17,
EVT00009554,ACC00268,USR999283,webinar,09/04/2024,60,64,
EVT00003839,ACC00214,USR001636,Webinar,2024-07-12,15,67,
EVT00001868,ACC00036,USR000298,Phone,2024-07-23,103,4,
EVT00001455,ACC00324,USR002668,Meeting,2024-07-22,45,31,recording
EVT00001787,ACC00041,USR000076,phone,11-07-2024,60,89,
EVT00009913,ACC00061,USR000450,meeting,2024-08-09,45,57,
EVT00007096,ACC00029,USR000585,meeting,28-09-2024,15,23,
EVT00002522,ACC00178,USR001371,Webinar,07/24/2024,15,3,recording
EVT00004440,ACC00022,USR000149,webinar,2024-09-20,69,82,
EVT00001821,ACC00231,USR001778,MEETING,2024-08-24,308,2,breakout_rooms
EVT00005616,ACC00046,USR000374,Meeting,08/03/2024,N/A,51,"screen_share,recording"
EVT00002930,ACC00036,USR000275,webinar,13-08-2024,15,15,
EVT00000052,ACC00031,USR000263,MEETING,07/15/2024,60,7,
EVT00004727,ACC00030,USR003110,MEETING,2024-08-31,387,55,
EVT00005717,ACC00322,USR002632,webinar,2024/08/31,64,10,
EVT00005466,ACC00312,USR002539,Webinar,05-08-2024,294,12,
EVT00000470,ACC00020,USR000122,MEETING,2024-07-07,60,29,
EVT00002630,ACC00208,USR001573,meeting,,132,49,
EVT00006514,ACC00025,USR002891,Meeting,09/24/2024,100,43,
EVT00007468,ACC00188,USR001423,MEETING,2024/07/21,115,41,
EVT00003946,ACC00087,USR000676,phone,07/25/2024,320,15,
EVT00006205,ACC00296,USR002404,Phone,05-08-2024,162,59,
EVT00004263,ACC00165,USR001266,MEETING,05-09-2024,15,66,
EVT00001859,ACC00069,USR000522,Meeting,2024/07/10,45,69,recording
EVT00009533,ACC00278,USR002239,webinar,08/22/2024,428,55,"screen_share,recording,breakout_rooms,polling"
EVT00000866,ACC00069,USR000541,Meeting,2024/07/22,60,11,"screen_share,recording"
EVT00006391,ACC00352,USR002815,Phone,2024-07-27,73,84,
EVT00007213,ACC00165,USR001278,phone,2024-09-12,116,45,
EVT00004922,ACC00016,USR000107,MEETING,09/08/2024,60,27,screen_share
EVT00008102,ACC00127,USR000991,Phone,2024-08-10,239,57,
EVT00004793,ACC00166,USR001287,phone,09-08-2024,473,22,
EVT00008855,ACC00063,USR000492,Webinar,04-08-2024,361,,
EVT00006251,ACC00207,USR999759,Webinar,NULL,77,14,"screen_share,recording,breakout_rooms,polling"
EVT00005937,ACC00284,USR002325,Phone,,103,23,
EVT00000426,ACC00087,USR000680,MEETING,2024-09-18,15,76,
EVT00000189,ACC00071,USR000576,Phone,2024-08-31,30,36,
EVT00005630,ACC00288,USR002345,Phone,16-07-2024,434,60,
EVT00004360,ACC00336,USR002711,Meeting,2024-08-11,248,37,
EVT00000229,ACC00172,USR001330,phone,31-07-2024,45,46,
EVT00007758,ACC00115,USR000883,Webinar,2024/08/18,60,88,
EVT00007678,ACC00356,USR002831,meeting,2024/09/09,45,36,recording
EVT00002742,ACC00190,USR001427,Phone,2024/07/15,209,51,
EVT00001042,ACC00149,USR001137,Meeting,2024/09/16,30,91,"screen_share,recording"
EVT00004076,ACC00249,USR001999,meeting,07/19/2024,30,23,screen_share
EVT00009141,ACC00239,USR001855,MEETING,29-07-2024,468,32,"screen_share,breakout_rooms"
EVT00006119,ACC00032,USR003238,meeting,2024/08/26,120,77,"screen_share,recording,breakout_rooms"
EVT00006903,ACC00069,USR000535,Phone,2024/10/01,376,51,
EVT00000472,ACC00195,USR001462,meeting,2024-09-15,104,88,
EVT00002922,ACC00299,USR002441,meeting,09/08/2024,15,2,recording;breakout_rooms
EVT00001906,ACC00257,USR002068,MEETING,16-07-2024,85,12,breakout_rooms
EVT00008877,ACC00245,USR999712,MEETING,2024-08-12,30,72,
EVT00000802,ACC99970,USR003269,webinar,2024-09-25,72,53,"screen_share,breakout_rooms"
EVT00001488,ACC00236,USR001813,webinar,NULL,470,96,
EVT00008442,ACC00281,USR002275,meeting,2024/08/08,30,,"screen_share,recording"
EVT00000228,ACC00146,USR001120,webinar,2024-08-25,421,66,
EVT00007891,ACC00039,USR000221,meeting,2024-07-29,60,52,
EVT00001129,ACC00087,USR000690,Webinar,07/27/2024,144,85,
EVT00005071,ACC00100,USR000782,meeting,08/24/2024,45,39,
EVT00009167,ACC00062,USR000465,MEETING,2024-08-23,87,54,
EVT00002209,ACC00290,USR002379,MEETING,2024-07-07,60,4,
EVT00007994,ACC00039,USR000218,MEETING,02-07-2024,373,58,
EVT00009843,ACC99964,USR003297,Meeting,07/02/2024,15,88,screen_share
EVT00006560,ACC00172,USR001328,meeting,01-08-2024,99999,74,
EVT00009922,ACC00032,USR000778,MEETING,2024-07-26,119,33,
EVT00003154,ACC00135,USR001049,phone,2024-08-21,97,76,
EVT00004442,ACC00370,USR003001,meeting,28-07-2024,95,21,screen_share
EVT00007506,ACC00211,USR001594,Meeting,15-09-2024,267,96,
EVT00008958,ACC99964,USR003297,MEETING,07/24/2024,64,15,
EVT00006216,ACC00022,USR000158,Phone,16-07-2024,30,62,"screen_share,recording,breakout_rooms,polling"
EVT00009599,ACC00207,USR001540,phone,2024-08-17,60,66,
EVT00002145,ACC00281,USR002257,meeting,09/25/2024,45,27,
EVT00007412,ACC00056,USR000430,Phone,08/22/2024,426,31,"screen_share,recording"
EVT00008930,ACC00356,USR002846,phone,2024/07/17,60,42,
EVT00002375,ACC00115,USR000895,Meeting,2024/09/30,45,95,
EVT00002578,ACC00391,USR003142,MEETING,2024-07-28,45,24,
EVT00001633,ACC00339,USR002727,Meeting,2024/08/03,60,18,breakout_rooms
EVT00004833,ACC00039,USR000217,Meeting,2024/09/01,45,,
EVT00002299,ACC00306,USR002506,Meeting,2024-08-04,15,73,"screen_share,recording,breakout_rooms,polling"
EVT00005034,ACC00374,USR003043,Phone,2024/07/17,451,30,
EVT00000157,ACC00160,USR001236,webinar,08/19/2024,71,8,
EVT00008047,ACC00154,USR001150,Phone,2024-07-13,95,63,
EVT00006707,ACC00391,USR003144,phone,08/03/2024,15,84,
EVT00003350,ACC00214,USR001615,MEETING,N/A,121,31,
EVT00002880,ACC00120,USR000938,Phone,20-08-2024,83,50,
EVT00003414,ACC00104,USR000804,Meeting,07/23/2024,84,15,
EVT00007769,ACC00155,USR001191,phone,2024/08/12,75,20,
EVT00004190,ACC00069,USR000536,Phone,2024-08-16,83,69,screen_share
EVT00009611,ACC00047,USR002462,Webinar,2024-07-09,70,97,"screen_share,recording,breakout_rooms,polling"
EVT00009735,ACC00076,USR000614,MEETING,2024/08/24,92,75,
EVT00007252,ACC00227,USR001764,Phone,08/27/2024,45,80,
EVT00007614,ACC00306,USR002499,Phone,2024/07/31,313,73,SCREEN_SHARE
EVT00006920,ACC00047,USR002487,MEETING,2024/08/17,61,28,
EVT00009682,ACC00042,USR000350,meeting,21-08-2024,67,68,
EVT00009672,ACC00152,USR001144,Phone,2024-09-01,45,46,
EVT00004795,ACC00224,USR001722,Phone,2024-09-30,45,74,
EVT00005655,ACC00058,USR000440,phone,2024-08-02,73,45,
EVT00002496,ACC00246,USR001960,Phone,08/15/2024,15,58,breakout_rooms
EVT00007305,ACC00263,USR002108,Meeting,31-07-2024,64,75,
EVT00002373,ACC00204,USR001512,Webinar,2024-08-06,30,40,recording
EVT00004092,ACC00030,USR000245,meeting,2024-07-10,15,27,
EVT00009472,ACC00313,USR002542,meeting,03-08-2024,75,58,
EVT00003462,ACC00339,USR002727,Webinar,26-09-2024,60,36,
EVT00007007,ACC00342,USR002757,meeting,07-09-2024,362,53,"screen_share,recording,breakout_rooms"
EVT00005392,ACC00172,USR001326,phone,2024-09-22,256,60,
EVT00007173,ACC00040,USR001533,meeting,12-08-2024,390,63,
EVT00005697,ACC00290,USR002363,Phone,,88,59,
EVT00005665,ACC00109,USR000818,Webinar,08/29/2024,92,5,"screen_share,recording"
EVT00004504,ACC00082,USR000634,Meeting,N/A,30,10,
EVT00002551,ACC00165,USR001263,webinar,09/10/2024,60,30,
EVT00004716,ACC00154,USR001166,Phone,2024-07-28,15,7,"screen_share,recording"
EVT00000848,ACC00130,USR000999,MEETING,2024-07-09,175,65,recording
EVT00003345,ACC00120,USR000952,Webinar,2024/09/30,90,,
EVT00000939,ACC00310,USR002523,Webinar,09/24/2024,60,14,
EVT00004826,ACC00281,USR002270,Phone,2024-07-12,114,66,
EVT00009694,ACC00155,USR001184,webinar,10-08-2024,72,83,breakout_rooms
EVT00008864,ACC00061,USR000447,MEETING,12-08-2024,30,40,
EVT00008611,ACC00357,USR002855,phone,24-08-2024,30,30,
EVT00005355,ACC00290,USR002362,Phone,2024/07/06,421,53,
EVT00005478,ACC00346,USR002788,phone,2024-07-16,30,81,"screen_share,recording,breakout_rooms,polling"
EVT00009724,ACC00211,USR001594,phone,17-09-2024,15,6,
EVT00000757,ACC00195,USR001461,MEETING,13-08-2024,107,83,"screen_share,recording,breakout_rooms"
,ACC00133,USR999408,Webinar,N/A,60,59,
EVT00002645,ACC00079,USR000627,phone,09/10/2024,289,38,
EVT00004163,ACC00173,USR001338,meeting,11-08-2024,15,29,
EVT00008649,ACC00087,USR000682,phone,2024/07/09,108,28,"screen_share,recording,breakout_rooms,polling"
EVT00003166,ACC00281,USR002279,MEETING,08/09/2024,86,61,"screen_share,recording"
EVT00006498,ACC00042,USR000357,phone,2024-09-11,15,61,
EVT00005988,ACC00130,USR000999,meeting,08/21/2024,30,52,breakout_rooms
EVT00003874,ACC00395,USR003226,MEETING,2024/09/19,15,62,
EVT00007752,ACC00352,USR002809,Meeting,08/01/2024,60,15,
EVT00006524,ACC00156,USR001215,MEETING,2024/08/25,144,75,"screen_share,recording,breakout_rooms"
EVT00003419,ACC00135,USR001050,Meeting,07/18/2024,136,30,"recording,breakout_rooms"
EVT00009905,ACC00308,USR002515,meeting,07/23/2024,15,66,
EVT00002062,ACC00214,USR001633,Phone,2024/08/09,15,61,
EVT00000550,ACC00135,USR001048,Meeting,2024-08-31,407,11,
EVT00004454,ACC00025,USR002894,webinar,2024-09-20,45,73,
EVT00002813,ACC00170,USR001311,Meeting,09/29/2024,66,33,
EVT00008778,ACC00204,USR001494,phone,,363,60,
EVT00008996,ACC00245,USR001948,Meeting,2024-08-02,300,29,
EVT00002550,ACC00131,USR001010,Meeting,2024-08-20,73,87,
EVT00006070,ACC00310,USR002523,meeting,2024-07-11,83,19,
EVT00003170,ACC00316,USR002560,MEETING,07/02/2024,72,39,recording
EVT00007055,ACC00126,USR000989,meeting,2024-09-17,365,87,
EVT00004829,ACC00340,USR002735,Phone,2024-09-21,89,67,
EVT00009571,ACC00384,USR003105,Webinar,08/09/2024,357,58,
EVT00001260,ACC00239,USR001859,MEETING,09/16/2024,45,54,screen_share
EVT00008713,ACC00290,USR999231,MEETING,09/27/2024,45,63,"screen_share,recording"
EVT00003662,ACC00165,USR001262,Phone,16-07-2024,15,83,"screen_share,recording"
EVT00007923,ACC00063,USR000484,Meeting,16-09-2024,30,53,"screen_share,recording,breakout_rooms"
EVT00001025,ACC00248,USR001977,Meeting,07/29/2024,15,86,
EVT00004966,ACC00146,USR001123,webinar,07/19/2024,77,33,"screen_share,recording"
EVT00000753,ACC00047,USR000378,Phone,2024/08/17,60,13,
EVT00003943,ACC00173,USR001351,phone,2024-07-22,30,33,
EVT00003711,ACC00024,USR000202,webinar,2024-08-30,30,35,
EVT00009961,ACC00249,USR001999,Meeting,09/17/2024,106,66,
EVT00001952,ACC00242,USR001880,MEETING,2024-08-05,314,,
EVT00006315,ACC00117,USR000915,webinar,25-07-2024,30,89,
EVT00000352,ACC00031,USR002885,Phone,2024-08-25,387,90,
EVT00001512,ACC00135,USR001049,Phone,2024-08-20,15,61,"screen_share,breakout_rooms"
EVT00004830,ACC00013,USR000085,phone,,45,77,
EVT00009617,ACC00314,USR002546,webinar,2024/08/30,45,43,
EVT00003747,ACC00316,USR002552,webinar,08-09-2024,104,23,"screen_share,breakout_rooms"
EVT00005800,ACC00042,USR000350,MEETING,09/21/2024,121,73,
EVT00000702,ACC00316,USR999748,Phone,2024-09-08,86,90,recording
EVT00003694,ACC00113,USR000852,MEETING,2024/07/04,45,61,
EVT00004615,ACC00290,USR002348,MEETING,2024/08/09,109,47,
EVT00007214,ACC00317,USR002577,phone,09-08-2024,104,15,
EVT00000562,ACC00155,USR001180,Phone,,298,51,
EVT00002319,ACC00269,USR002152,meeting,17-07-2024,,45,
EVT00003099,ACC00143,USR001095,phone,2024-09-24,101,47,"screen_share,recording"
EVT00004839,ACC00135,USR001045,webinar,2024-08-01,97,56,
EVT00003151,ACC00018,USR002061,MEETING,2024/07/26,45,90,breakout_rooms
EVT00005609,ACC00004,USR001827,MEETING,2024/09/12,258,24,
EVT00004300,ACC00384,USR003098,webinar,2024/07/28,45,69,
EVT00004619,ACC00042,USR000346,webinar,2024-08-08,115,71,
EVT00004075,ACC00284,USR002308,Phone,03-07-2024,77,9,"recording,breakout_rooms"
EVT00003995,ACC00010,USR002971,meeting,2024/08/05,60,55,
EVT00006374,ACC00138,USR001084,MEETING,07/30/2024,82,23,
EVT00006168,ACC00058,USR000440,meeting,2024-09-16,119,92,
EVT00001048,ACC00357,USR002857,phone,2024-07-26,-30,32,
EVT00002940,ACC00193,USR001448,meeting,2024/09/17,45,98,
EVT00001809,ACC00172,USR001328,phone,15-09-2024,77,97,
EVT00003167,ACC00076,USR000612,Webinar,09/01/2024,15,41,
EVT00000415,ACC00204,USR999545,Webinar,2024-07-29,115,39,"recording,breakout_rooms"
EVT00001341,ACC00135,USR001035,Meeting,2024-08-11,15,38,
EVT00009372,ACC00195,USR001456,Phone,2024-09-06,45,60,
EVT00007741,ACC00352,USR002815,Meeting,2024-08-26,71,36,
EVT00005061,ACC00244,USR001917,webinar,2024/09/20,68,100,"screen_share,recording,breakout_rooms"
EVT00004634,ACC00366,USR002928,MEETING,2024/07/28,0,96,
EVT00004610,ACC00284,USR002321,webinar,07/11/2024,45,73,"screen_share,recording,breakout_rooms,polling"
EVT00007367,ACC00195,USR001471,MEETING,2024-09-15,70,71,screen_share
EVT00001470,ACC00391,USR003146,meeting,06-08-2024,86,4,"screen_share,recording,breakout_rooms,polling"
EVT00001711,ACC00135,USR001047,Webinar,09/20/2024,0,67,
EVT00006271,ACC00211,USR001609,phone,2024-07-23,45,13,"screen_share,recording,breakout_rooms,polling"
EVT00008733,ACC00096,USR000769,phone,2024-07-21,30,100,
EVT00002272,ACC00095,USR000762,meeting,07/14/2024,116,46,
EVT00001584,ACC00231,USR001788,phone,08/01/2024,99,72,
EVT00001413,ACC00008,USR000016,meeting,2024-07-23,345,4,
